attrelid,attname,atttypid,attstattarget,attlen,attnum,attndims,attcacheoff,atttypmod,attbyval,attalign,attstorage,attcompression,attnotnull,atthasdef,atthasmissing,attidentity,attgenerated,attisdropped,attislocal,attinhcount,attcollation,attacl,attoptions,attfdwoptions,attmissingval
13846,result_cast_collation_schema,13695,-1,64,67,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13846,result_cast_collation_name,13695,-1,64,68,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13846,result_cast_numeric_precision,13690,-1,4,69,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13846,result_cast_numeric_precision_radix,13690,-1,4,70,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13846,result_cast_numeric_scale,13690,-1,4,71,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13846,result_cast_datetime_precision,13690,-1,4,72,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13846,result_cast_interval_type,13693,-1,-1,73,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13846,result_cast_interval_precision,13690,-1,4,74,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13846,result_cast_type_udt_catalog,13695,-1,64,75,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13846,result_cast_type_udt_schema,13695,-1,64,76,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13846,result_cast_type_udt_name,13695,-1,64,77,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13846,result_cast_scope_catalog,13695,-1,64,78,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13846,result_cast_scope_schema,13695,-1,64,79,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13846,result_cast_scope_name,13695,-1,64,80,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13846,result_cast_maximum_cardinality,13690,-1,4,81,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13846,result_cast_dtd_identifier,13695,-1,64,82,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13851,catalog_name,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13851,schema_name,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13851,schema_owner,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13851,default_character_set_catalog,13695,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13851,default_character_set_schema,13695,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13851,default_character_set_name,13695,-1,64,6,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13851,sql_path,13693,-1,-1,7,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13855,sequence_catalog,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13855,sequence_schema,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13855,sequence_name,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13855,data_type,13693,-1,-1,4,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13855,numeric_precision,13690,-1,4,5,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13855,numeric_precision_radix,13690,-1,4,6,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13855,numeric_scale,13690,-1,4,7,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13855,start_value,13693,-1,-1,8,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13855,minimum_value,13693,-1,-1,9,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13855,maximum_value,13693,-1,-1,10,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13855,increment,13693,-1,-1,11,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13855,cycle_option,13703,-1,-1,12,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13860,feature_id,13693,-1,-1,1,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13860,feature_name,13693,-1,-1,2,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13860,sub_feature_id,13693,-1,-1,3,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13860,sub_feature_name,13693,-1,-1,4,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13860,is_supported,13703,-1,-1,5,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13860,is_verified_by,13693,-1,-1,6,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13860,comments,13693,-1,-1,7,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13860,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
13860,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13860,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13860,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13860,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13860,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13863,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13863,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13863,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
13863,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
13863,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13863,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13863,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13863,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13863,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13864,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13864,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13865,implementation_info_id,13693,-1,-1,1,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13865,implementation_info_name,13693,-1,-1,2,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13865,integer_value,13690,-1,4,3,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13865,character_value,13693,-1,-1,4,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13865,comments,13693,-1,-1,5,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13865,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
13865,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13865,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13865,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13865,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13865,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13868,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13868,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13868,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
13868,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
13868,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13868,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13868,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13868,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13868,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13869,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13869,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13870,feature_id,13693,-1,-1,1,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13870,feature_name,13693,-1,-1,2,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13870,is_supported,13703,-1,-1,3,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13870,is_verified_by,13693,-1,-1,4,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13870,comments,13693,-1,-1,5,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13870,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
13870,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13870,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13870,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13870,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13870,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13873,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13873,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13873,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
13873,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
13873,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13873,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13873,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13873,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13873,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13874,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13874,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13875,sizing_id,13690,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13875,sizing_name,13693,-1,-1,2,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13875,supported_value,13690,-1,4,3,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13875,comments,13693,-1,-1,4,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13875,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
13875,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13875,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13875,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13875,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13875,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13878,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13878,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13878,chunk_data,17,-1,-1,3,0,-1,-1,f,i,p,,f,f,f,,,f,t,0,0,,,,
13878,ctid,27,0,6,-1,0,-1,-1,f,s,p,,t,f,f,,,f,t,0,0,,,,
13878,xmin,28,0,4,-2,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13878,cmin,29,0,4,-3,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13878,xmax,28,0,4,-4,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13878,cmax,29,0,4,-5,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13878,tableoid,26,0,4,-6,0,-1,-1,t,i,p,,t,f,f,,,f,t,0,0,,,,
13879,chunk_id,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13879,chunk_seq,23,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13880,constraint_catalog,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13880,constraint_schema,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13880,constraint_name,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13880,table_catalog,13695,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13880,table_schema,13695,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13880,table_name,13695,-1,64,6,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13880,constraint_type,13693,-1,-1,7,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13880,is_deferrable,13703,-1,-1,8,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13880,initially_deferred,13703,-1,-1,9,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13880,enforced,13703,-1,-1,10,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13885,grantor,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13885,grantee,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13885,table_catalog,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13885,table_schema,13695,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13885,table_name,13695,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13885,privilege_type,13693,-1,-1,6,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13885,is_grantable,13703,-1,-1,7,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13885,with_hierarchy,13703,-1,-1,8,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13890,grantor,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13890,grantee,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13890,table_catalog,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13890,table_schema,13695,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13890,table_name,13695,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13890,privilege_type,13693,-1,-1,6,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13890,is_grantable,13703,-1,-1,7,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13890,with_hierarchy,13703,-1,-1,8,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13894,table_catalog,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13894,table_schema,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13894,table_name,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13894,table_type,13693,-1,-1,4,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13894,self_referencing_column_name,13695,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13894,reference_generation,13693,-1,-1,6,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13894,user_defined_type_catalog,13695,-1,64,7,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13894,user_defined_type_schema,13695,-1,64,8,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13894,user_defined_type_name,13695,-1,64,9,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13894,is_insertable_into,13703,-1,-1,10,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13894,is_typed,13703,-1,-1,11,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13894,commit_action,13693,-1,-1,12,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13899,udt_catalog,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13899,udt_schema,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13899,udt_name,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13899,specific_catalog,13695,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13899,specific_schema,13695,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13899,specific_name,13695,-1,64,6,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13899,group_name,13695,-1,64,7,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13899,transform_type,13693,-1,-1,8,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13904,trigger_catalog,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13904,trigger_schema,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13904,trigger_name,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13904,event_object_catalog,13695,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13904,event_object_schema,13695,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13904,event_object_table,13695,-1,64,6,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13904,event_object_column,13695,-1,64,7,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13909,trigger_catalog,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13909,trigger_schema,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13909,trigger_name,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13909,event_manipulation,13693,-1,-1,4,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13909,event_object_catalog,13695,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13909,event_object_schema,13695,-1,64,6,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13909,event_object_table,13695,-1,64,7,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13909,action_order,13690,-1,4,8,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13909,action_condition,13693,-1,-1,9,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13909,action_statement,13693,-1,-1,10,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13909,action_orientation,13693,-1,-1,11,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13909,action_timing,13693,-1,-1,12,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13909,action_reference_old_table,13695,-1,64,13,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13909,action_reference_new_table,13695,-1,64,14,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13909,action_reference_old_row,13695,-1,64,15,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13909,action_reference_new_row,13695,-1,64,16,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13909,created,13701,-1,8,17,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
13914,grantor,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13914,grantee,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13914,udt_catalog,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13914,udt_schema,13695,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13914,udt_name,13695,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13914,privilege_type,13693,-1,-1,6,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13914,is_grantable,13703,-1,-1,7,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13919,grantor,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13919,grantee,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13919,udt_catalog,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13919,udt_schema,13695,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13919,udt_name,13695,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13919,privilege_type,13693,-1,-1,6,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13919,is_grantable,13703,-1,-1,7,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13923,grantor,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13923,grantee,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13923,object_catalog,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13923,object_schema,13695,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13923,object_name,13695,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13923,object_type,13693,-1,-1,6,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13923,privilege_type,13693,-1,-1,7,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13923,is_grantable,13703,-1,-1,8,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13928,grantor,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13928,grantee,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13928,object_catalog,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13928,object_schema,13695,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13928,object_name,13695,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13928,object_type,13693,-1,-1,6,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13928,privilege_type,13693,-1,-1,7,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13928,is_grantable,13703,-1,-1,8,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13932,user_defined_type_catalog,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,user_defined_type_schema,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,user_defined_type_name,13695,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,user_defined_type_category,13693,-1,-1,4,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13932,is_instantiable,13703,-1,-1,5,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13932,is_final,13703,-1,-1,6,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13932,ordering_form,13693,-1,-1,7,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13932,ordering_category,13693,-1,-1,8,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13932,ordering_routine_catalog,13695,-1,64,9,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,ordering_routine_schema,13695,-1,64,10,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,ordering_routine_name,13695,-1,64,11,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,reference_type,13693,-1,-1,12,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13932,data_type,13693,-1,-1,13,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13932,character_maximum_length,13690,-1,4,14,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13932,character_octet_length,13690,-1,4,15,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13932,character_set_catalog,13695,-1,64,16,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,character_set_schema,13695,-1,64,17,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,character_set_name,13695,-1,64,18,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,collation_catalog,13695,-1,64,19,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,collation_schema,13695,-1,64,20,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,collation_name,13695,-1,64,21,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,numeric_precision,13690,-1,4,22,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13932,numeric_precision_radix,13690,-1,4,23,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13932,numeric_scale,13690,-1,4,24,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13932,datetime_precision,13690,-1,4,25,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13932,interval_type,13693,-1,-1,26,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,950,,,,
13932,interval_precision,13690,-1,4,27,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
13932,source_dtd_identifier,13695,-1,64,28,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13932,ref_dtd_identifier,13695,-1,64,29,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13937,view_catalog,13695,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
13937,view_schema,13695,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
